User_Login,User_Code,Status,Semester,Term_ID,Major_ID,Campus,Value,Average_Grade,Prefix_Subject
hieunhph39919,PH39919,HDI,3,52,28,ph,0,6.90000,PMA
hieunhph39919,PH39919,HDI,3,52,28,ph,-1,3.50000,SOF
hieunhph39919,PH39919,HDI,2,51,28,ph,1,6.66667,VIE
hieunhph39919,PH39919,HDI,2,51,28,ph,-1,2.15000,WEB
manhgvph39920,PH39920,HDI,3,52,30,ph,1,8.90000,AND
manhgvph39920,PH39920,HDI,1,50,30,ph,1,8.62500,COM
manhgvph39920,PH39920,HDI,1,50,30,ph,1,7.40000,ENT
manhgvph39920,PH39920,HDI,2,51,30,ph,0,7.00000,MOB
manhgvph39920,PH39920,HDI,3,52,30,ph,1,7.20000,SOF
manhgvph39920,PH39920,HDI,2,51,30,ph,1,7.26667,VIE
manhgvph39920,PH39920,HDI,2,51,30,ph,1,8.05000,WEB
chibmph39927,PH39927,HDI,1,50,33,ph,1,8.55000,COM
chibmph39927,PH39927,HDI,1,50,33,ph,1,7.93333,ENT
chibmph39927,PH39927,HDI,2,51,33,ph,1,8.30000,MOB
chibmph39927,PH39927,HDI,2,51,33,ph,1,7.66667,VIE
chibmph39927,PH39927,HDI,2,51,33,ph,1,7.83333,WEB
vinhpnph39937,PH39937,HDI,1,50,34,ph,-1,5.14000,COM
vinhpnph39937,PH39937,HDI,1,50,34,ph,1,5.47500,ENT
vinhpnph39937,PH39937,HDI,2,51,34,ph,1,6.30000,MUL
vinhpnph39937,PH39937,HDI,2,51,34,ph,1,6.10000,SOA
vinhpnph39937,PH39937,HDI,2,51,34,ph,1,7.03333,VIE
vinhpnph39937,PH39937,HDI,2,51,34,ph,1,6.90000,WEB
datlvph39940,PH39940,HDI,1,50,34,ph,0,5.13333,COM
datlvph39940,PH39940,HDI,1,50,34,ph,0,4.80000,ENT
datlvph39940,PH39940,HDI,2,51,34,ph,-1,2.75000,MUL
datlvph39940,PH39940,HDI,2,51,34,ph,-1,2.12500,SOA
datlvph39940,PH39940,HDI,3,52,34,ph,1,6.60000,VIE
datlvph39940,PH39940,HDI,2,51,34,ph,-1,1.70000,WEB
phatnhph39945,PH39945,HDI,1,50,28,ph,1,6.66667,COM
phatnhph39945,PH39945,HDI,1,50,28,ph,1,6.52500,ENT
phatnhph39945,PH39945,HDI,2,51,28,ph,1,6.40000,MOB
phatnhph39945,PH39945,HDI,3,52,28,ph,1,7.40000,PMA
phatnhph39945,PH39945,HDI,3,52,28,ph,1,6.30000,SOF
phatnhph39945,PH39945,HDI,2,51,28,ph,1,7.20000,VIE
phatnhph39945,PH39945,HDI,2,51,28,ph,1,6.20000,WEB
vuonglbph39946,PH39946,HDI,1,50,33,ph,1,8.47500,COM
vuonglbph39946,PH39946,HDI,1,50,33,ph,1,7.36667,ENT
vuonglbph39946,PH39946,HDI,2,51,33,ph,1,7.90000,MOB
vuonglbph39946,PH39946,HDI,2,51,33,ph,1,6.83333,VIE
vuonglbph39946,PH39946,HDI,2,51,33,ph,1,7.36667,WEB
truongvmph39949,PH39949,HDI,1,50,28,ph,1,8.02000,COM
truongvmph39949,PH39949,HDI,1,50,28,ph,1,7.66667,ENT
truongvmph39949,PH39949,HDI,2,51,28,ph,1,8.40000,MOB
truongvmph39949,PH39949,HDI,3,52,28,ph,1,7.90000,PMA
truongvmph39949,PH39949,HDI,3,52,28,ph,-1,0.50000,SOF
truongvmph39949,PH39949,HDI,2,51,28,ph,1,6.16667,VIE
truongvmph39949,PH39949,HDI,2,51,28,ph,1,7.50000,WEB
lanchph39952,PH39952,HDI,1,50,34,ph,1,6.66667,COM
lanchph39952,PH39952,HDI,1,50,34,ph,0,5.40000,ENT
lanchph39952,PH39952,HDI,2,51,34,ph,1,7.05000,MUL
lanchph39952,PH39952,HDI,2,51,34,ph,1,5.12500,SOA
lanchph39952,PH39952,HDI,2,51,34,ph,1,7.06667,VIE
lanchph39952,PH39952,HDI,2,51,34,ph,0,6.25000,WEB
phatndph39954,PH39954,HDI,1,50,33,ph,1,7.97500,COM
phatndph39954,PH39954,HDI,1,50,33,ph,1,9.06667,ENT
phatndph39954,PH39954,HDI,2,51,33,ph,1,8.10000,MOB
phatndph39954,PH39954,HDI,2,51,33,ph,1,7.30000,VIE
phatndph39954,PH39954,HDI,2,51,33,ph,1,7.88333,WEB
quanhlph39955,PH39955,HDI,1,50,33,ph,1,7.02500,COM
quanhlph39955,PH39955,HDI,1,50,33,ph,0,5.20000,ENT
quanhlph39955,PH39955,HDI,2,51,33,ph,0,5.10000,MOB
quanhlph39955,PH39955,HDI,2,51,33,ph,-1,4.40000,VIE
quanhlph39955,PH39955,HDI,2,51,33,ph,-1,4.33333,WEB
thangdqph39963,PH39963,HDI,1,50,33,ph,1,9.45000,COM
thangdqph39963,PH39963,HDI,1,50,33,ph,1,9.10000,ENT
thangdqph39963,PH39963,HDI,2,51,33,ph,1,9.60000,MOB
thangdqph39963,PH39963,HDI,2,51,33,ph,1,8.00000,VIE
thangdqph39963,PH39963,HDI,2,51,33,ph,1,8.96667,WEB
baoptph39967,PH39967,HDI,1,50,28,ph,1,7.12000,COM
baoptph39967,PH39967,HDI,1,50,28,ph,1,8.06667,ENT
baoptph39967,PH39967,HDI,2,51,28,ph,1,8.10000,MOB
baoptph39967,PH39967,HDI,3,52,28,ph,1,7.70000,PMA
baoptph39967,PH39967,HDI,3,52,28,ph,1,8.40000,SOF
baoptph39967,PH39967,HDI,2,51,28,ph,1,7.06667,VIE
baoptph39967,PH39967,HDI,2,51,28,ph,1,8.95000,WEB
duongdhph39970,PH39970,HDI,1,50,28,ph,1,7.42000,COM
duongdhph39970,PH39970,HDI,1,50,28,ph,0,6.56000,ENT
duongdhph39970,PH39970,HDI,2,51,28,ph,1,6.75000,MOB
duongdhph39970,PH39970,HDI,3,52,28,ph,1,6.90000,PMA
duongdhph39970,PH39970,HDI,3,52,28,ph,1,6.50000,SOF
duongdhph39970,PH39970,HDI,2,51,28,ph,1,6.90000,VIE
duongdhph39970,PH39970,HDI,2,51,28,ph,0,6.40000,WEB
tuointhph39972,PH39972,HDI,1,50,33,ph,1,8.55000,COM
tuointhph39972,PH39972,HDI,1,50,33,ph,1,7.20000,ENT
tuointhph39972,PH39972,HDI,2,51,33,ph,1,5.10000,MOB
tuointhph39972,PH39972,HDI,2,51,33,ph,1,7.93333,VIE
tuointhph39972,PH39972,HDI,2,51,33,ph,1,7.71667,WEB
viethmph39977,PH39977,HDI,1,50,33,ph,1,7.15000,COM
viethmph39977,PH39977,HDI,1,50,33,ph,1,6.86667,ENT
viethmph39977,PH39977,HDI,2,51,33,ph,0,7.00000,MOB
viethmph39977,PH39977,HDI,2,51,33,ph,1,6.46667,VIE
viethmph39977,PH39977,HDI,2,51,33,ph,1,7.13333,WEB
hoangvhph39978,PH39978,HDI,1,50,33,ph,1,6.85000,COM
hoangvhph39978,PH39978,HDI,1,50,33,ph,1,6.66667,ENT
hoangvhph39978,PH39978,HDI,2,51,33,ph,1,6.10000,MOB
hoangvhph39978,PH39978,HDI,2,51,33,ph,1,6.80000,VIE
hoangvhph39978,PH39978,HDI,2,51,33,ph,0,5.85714,WEB
tuanmaph39983,PH39983,HDI,1,50,28,ph,-1,2.13333,COM
tuanmaph39983,PH39983,HDI,1,50,28,ph,-1,1.23333,ENT
tuanmaph39983,PH39983,HDI,2,51,28,ph,-1,0.30000,MOB
tuanmaph39983,PH39983,HDI,3,52,28,ph,-1,0.00000,PMA
tuanmaph39983,PH39983,HDI,3,52,28,ph,-1,0.00000,SOF
tuanmaph39983,PH39983,HDI,2,51,28,ph,-1,0.00000,VIE
tuanmaph39983,PH39983,HDI,2,51,28,ph,-1,0.00000,WEB
namndph39984,PH39984,HDI,1,50,28,ph,1,6.68000,COM
namndph39984,PH39984,HDI,1,50,28,ph,1,5.26667,ENT
namndph39984,PH39984,HDI,2,51,29,ph,1,3.13333,NET
namndph39984,PH39984,HDI,3,52,29,ph,-1,0.00000,PMA
namndph39984,PH39984,HDI,2,51,29,ph,1,2.86667,VIE
namndph39984,PH39984,HDI,2,51,29,ph,0,5.15000,WEB
khaicqph39991,PH39991,HDI,1,50,33,ph,1,9.02500,COM
khaicqph39991,PH39991,HDI,1,50,33,ph,1,7.73333,ENT
khaicqph39991,PH39991,HDI,2,51,33,ph,1,8.70000,MOB
khaicqph39991,PH39991,HDI,2,51,33,ph,1,7.06667,VIE
khaicqph39991,PH39991,HDI,2,51,33,ph,1,8.13333,WEB
giangnbph39994,PH39994,HDI,1,50,33,ph,1,8.22500,COM
giangnbph39994,PH39994,HDI,1,50,33,ph,1,7.20000,ENT
giangnbph39994,PH39994,HDI,2,51,33,ph,1,6.30000,MOB
giangnbph39994,PH39994,HDI,2,51,33,ph,1,7.36667,VIE
giangnbph39994,PH39994,HDI,2,51,33,ph,0,6.10000,WEB
anhtvph39998,PH39998,HDI,1,50,33,ph,1,9.17500,COM
anhtvph39998,PH39998,HDI,1,50,33,ph,1,8.16667,ENT
anhtvph39998,PH39998,HDI,2,51,33,ph,1,8.90000,MOB
anhtvph39998,PH39998,HDI,2,51,33,ph,1,7.56667,VIE
anhtvph39998,PH39998,HDI,2,51,33,ph,1,9.56667,WEB
haolqph40000,PH40000,HDI,1,50,28,ph,1,8.04000,COM
haolqph40000,PH40000,HDI,1,50,28,ph,1,7.96667,ENT
haolqph40000,PH40000,HDI,2,51,29,ph,1,7.90000,NET
haolqph40000,PH40000,HDI,3,52,29,ph,1,7.70000,PMA
haolqph40000,PH40000,HDI,2,51,29,ph,1,7.16667,VIE
haolqph40000,PH40000,HDI,2,51,29,ph,1,6.70000,WEB
minhlcph40002,PH40002,HDI,1,50,33,ph,1,8.57500,COM
minhlcph40002,PH40002,HDI,1,50,33,ph,1,8.26667,ENT
minhlcph40002,PH40002,HDI,2,51,33,ph,1,9.20000,NET
minhlcph40002,PH40002,HDI,2,51,33,ph,1,6.60000,VIE
minhlcph40002,PH40002,HDI,2,51,33,ph,1,9.13333,WEB
daindph40007,PH40007,HDI,1,50,33,ph,0,5.25000,COM
daindph40007,PH40007,HDI,1,50,33,ph,1,2.43333,ENT
daindph40007,PH40007,HDI,2,51,33,ph,-1,0.60000,MOB
daindph40007,PH40007,HDI,2,51,33,ph,-1,0.50000,VIE
daindph40007,PH40007,HDI,2,51,33,ph,-1,0.66667,WEB
phuthph40010,PH40010,HDI,1,50,33,ph,1,8.50000,COM
phuthph40010,PH40010,HDI,1,50,33,ph,1,7.83333,ENT
phuthph40010,PH40010,HDI,2,51,33,ph,1,8.30000,MOB
phuthph40010,PH40010,HDI,2,51,33,ph,1,6.36667,VIE
phuthph40010,PH40010,HDI,2,51,33,ph,1,8.06667,WEB
phuongctlph40011,PH40011,HDI,1,50,33,ph,1,7.82500,COM
phuongctlph40011,PH40011,HDI,1,50,33,ph,1,5.03333,ENT
phuongctlph40011,PH40011,HDI,2,51,33,ph,1,6.70000,MOB
phuongctlph40011,PH40011,HDI,2,51,33,ph,1,6.53333,VIE
phuongctlph40011,PH40011,HDI,2,51,33,ph,1,6.81667,WEB
lucntph40014,PH40014,HDI,1,50,33,ph,1,9.27500,COM
lucntph40014,PH40014,HDI,1,50,33,ph,1,8.46667,ENT
lucntph40014,PH40014,HDI,2,51,33,ph,1,8.20000,NET
lucntph40014,PH40014,HDI,2,51,33,ph,1,6.86667,VIE
lucntph40014,PH40014,HDI,2,51,33,ph,1,7.76667,WEB
vulvph40016,PH40016,HDI,1,50,33,ph,0,6.08000,COM
vulvph40016,PH40016,HDI,1,50,33,ph,1,6.16667,ENT
vulvph40016,PH40016,HDI,2,51,33,ph,1,7.00000,MOB
vulvph40016,PH40016,HDI,2,51,33,ph,1,2.20000,VIE
vulvph40016,PH40016,HDI,2,51,33,ph,1,4.60000,WEB
quangnnph40029,PH40029,HDI,1,50,33,ph,1,6.80000,COM
quangnnph40029,PH40029,HDI,1,50,33,ph,1,7.53333,ENT
quangnnph40029,PH40029,HDI,2,51,33,ph,1,8.30000,MOB
quangnnph40029,PH40029,HDI,2,51,33,ph,1,6.40000,VIE
quangnnph40029,PH40029,HDI,2,51,33,ph,1,6.91667,WEB
anhvtdph40034,PH40034,HDI,3,52,30,ph,0,5.55000,AND
anhvtdph40034,PH40034,HDI,1,50,30,ph,1,8.20000,COM
anhvtdph40034,PH40034,HDI,1,50,30,ph,1,9.40000,ENT
anhvtdph40034,PH40034,HDI,2,51,30,ph,1,7.40000,MOB
anhvtdph40034,PH40034,HDI,3,52,30,ph,1,7.50000,SOF
anhvtdph40034,PH40034,HDI,2,51,30,ph,1,6.86667,VIE
anhvtdph40034,PH40034,HDI,2,51,30,ph,1,6.50000,WEB
tungctph40040,PH40040,HDI,1,50,33,ph,1,8.12000,COM
tungctph40040,PH40040,HDI,1,50,33,ph,0,5.60000,ENT
tungctph40040,PH40040,HDI,2,51,33,ph,1,8.35000,MOB
tungctph40040,PH40040,HDI,3,52,28,ph,1,6.50000,PMA
tungctph40040,PH40040,HDI,3,52,28,ph,1,8.80000,SOF
tungctph40040,PH40040,HDI,2,51,33,ph,1,5.90000,VIE
tungctph40040,PH40040,HDI,2,51,33,ph,1,6.45000,WEB
anhtdph40041,PH40041,HDI,1,50,33,ph,1,8.67500,COM
anhtdph40041,PH40041,HDI,1,50,33,ph,1,5.30000,ENT
anhtdph40041,PH40041,HDI,2,51,33,ph,1,7.60000,MOB
anhtdph40041,PH40041,HDI,2,51,33,ph,1,8.46667,VIE
anhtdph40041,PH40041,HDI,2,51,33,ph,1,7.71667,WEB
hoanntph40045,PH40045,HDI,1,50,28,ph,0,5.07500,COM
hoanntph40045,PH40045,HDI,1,50,28,ph,0,5.60000,ENT
hoanntph40045,PH40045,HDI,2,51,33,ph,-1,0.00000,MOB
hoanntph40045,PH40045,HDI,2,51,33,ph,-1,0.00000,VIE
hoanntph40045,PH40045,HDI,2,51,33,ph,-1,3.23750,WEB
thienctph40052,PH40052,HDI,1,50,28,ph,1,6.70000,COM
thienctph40052,PH40052,HDI,1,50,28,ph,1,7.00000,ENT
thienctph40052,PH40052,HDI,2,51,28,ph,1,6.95000,MOB
thienctph40052,PH40052,HDI,3,52,28,ph,-1,0.50000,PMA
thienctph40052,PH40052,HDI,3,52,28,ph,-1,0.00000,SOF
thienctph40052,PH40052,HDI,2,51,28,ph,1,7.40000,VIE
thienctph40052,PH40052,HDI,2,51,28,ph,1,7.05000,WEB
hungtxph40053,PH40053,HDI,1,50,28,ph,0,3.38000,COM
hungtxph40053,PH40053,HDI,1,50,28,ph,0,0.90000,ENT
hungtxph40053,PH40053,HDI,2,51,28,ph,0,2.25000,MOB
hungtxph40053,PH40053,HDI,3,52,28,ph,0,0.20000,PMA
hungtxph40053,PH40053,HDI,3,52,28,ph,-1,1.00000,SOF
hungtxph40053,PH40053,HDI,2,51,28,ph,1,2.36667,VIE
hungtxph40053,PH40053,HDI,2,51,28,ph,0,2.35000,WEB
khanhndph40057,PH40057,HDI,1,50,33,ph,0,1.10000,COM
khanhndph40057,PH40057,HDI,1,50,33,ph,1,3.76667,ENT
khanhndph40057,PH40057,HDI,2,51,33,ph,-1,0.70000,MOB
khanhndph40057,PH40057,HDI,2,51,33,ph,-1,5.26667,VIE
khanhndph40057,PH40057,HDI,2,51,33,ph,-1,0.08333,WEB
tuannqph40061,PH40061,HDI,1,50,34,ph,1,7.40000,COM
tuannqph40061,PH40061,HDI,1,50,34,ph,1,7.80000,ENT
tuannqph40061,PH40061,HDI,2,51,34,ph,1,7.75000,MUL
tuannqph40061,PH40061,HDI,2,51,34,ph,1,4.42500,SOA
tuannqph40061,PH40061,HDI,3,52,34,ph,1,6.53333,VIE
tuannqph40061,PH40061,HDI,2,51,34,ph,1,6.65000,WEB
bangdxph40062,PH40062,HDI,1,50,28,ph,1,7.60000,COM
bangdxph40062,PH40062,HDI,1,50,28,ph,1,8.16667,ENT
bangdxph40062,PH40062,HDI,2,51,28,ph,1,7.00000,MOB
bangdxph40062,PH40062,HDI,3,52,28,ph,1,6.90000,PMA
bangdxph40062,PH40062,HDI,3,52,28,ph,1,6.50000,SOF
bangdxph40062,PH40062,HDI,2,51,28,ph,1,6.30000,VIE
bangdxph40062,PH40062,HDI,2,51,28,ph,1,7.90000,WEB
thanhdtph40065,PH40065,HDI,3,52,30,ph,1,7.30000,AND
thanhdtph40065,PH40065,HDI,1,50,30,ph,1,8.60000,COM
thanhdtph40065,PH40065,HDI,1,50,30,ph,1,8.76667,ENT
thanhdtph40065,PH40065,HDI,2,51,30,ph,1,6.30000,MOB
thanhdtph40065,PH40065,HDI,3,52,30,ph,0,5.80000,SOF
thanhdtph40065,PH40065,HDI,2,51,30,ph,1,6.90000,VIE
thanhdtph40065,PH40065,HDI,2,51,30,ph,1,7.20000,WEB
anhntph40072,PH40072,HDI,1,50,33,ph,1,8.30000,COM
anhntph40072,PH40072,HDI,1,50,33,ph,1,7.32500,ENT
anhntph40072,PH40072,HDI,2,51,33,ph,0,5.50000,MOB
anhntph40072,PH40072,HDI,2,51,33,ph,-1,0.80000,VIE
anhntph40072,PH40072,HDI,2,51,33,ph,0,3.21429,WEB
daiddph40077,PH40077,HDI,1,50,33,ph,1,5.65000,COM
daiddph40077,PH40077,HDI,1,50,33,ph,1,5.35000,ENT
daiddph40077,PH40077,HDI,2,51,33,ph,-1,0.40000,MOB
daiddph40077,PH40077,HDI,2,51,33,ph,-1,3.53333,VIE
daiddph40077,PH40077,HDI,2,51,33,ph,-1,2.10000,WEB
tupvph40079,PH40079,HDI,1,50,28,ph,1,5.14000,COM
tupvph40079,PH40079,HDI,1,50,28,ph,1,5.05000,ENT
tupvph40079,PH40079,HDI,2,51,28,ph,1,3.45000,MOB
tupvph40079,PH40079,HDI,3,52,28,ph,0,4.40000,PMA
tupvph40079,PH40079,HDI,3,52,28,ph,-1,0.00000,SOF
tupvph40079,PH40079,HDI,2,51,28,ph,-1,3.53333,VIE
tupvph40079,PH40079,HDI,2,51,28,ph,0,5.50000,WEB
anhntph40080,PH40080,HDI,1,50,33,ph,1,8.65000,COM
anhntph40080,PH40080,HDI,1,50,33,ph,1,9.46667,ENT
anhntph40080,PH40080,HDI,2,51,33,ph,1,8.80000,MOB
anhntph40080,PH40080,HDI,2,51,33,ph,1,8.80000,VIE
anhntph40080,PH40080,HDI,2,51,33,ph,1,8.90000,WEB
dungdhph40083,PH40083,HDI,1,50,28,ph,1,8.58000,COM
dungdhph40083,PH40083,HDI,1,50,28,ph,1,9.43333,ENT
dungdhph40083,PH40083,HDI,2,51,29,ph,1,6.56667,NET
dungdhph40083,PH40083,HDI,3,52,29,ph,1,6.90000,PMA
dungdhph40083,PH40083,HDI,2,51,29,ph,1,6.10000,VIE
dungdhph40083,PH40083,HDI,2,51,29,ph,1,7.60000,WEB
anhvdph40093,PH40093,HDI,1,50,34,ph,1,7.76667,COM
anhvdph40093,PH40093,HDI,1,50,34,ph,1,9.03333,ENT
anhvdph40093,PH40093,HDI,2,51,34,ph,1,7.60000,MUL
anhvdph40093,PH40093,HDI,2,51,34,ph,1,5.50000,SOA
anhvdph40093,PH40093,HDI,3,52,34,ph,1,6.90000,VIE
anhvdph40093,PH40093,HDI,2,51,34,ph,1,7.35000,WEB
huypqph40096,PH40096,HDI,3,52,30,ph,1,9.35000,AND
huypqph40096,PH40096,HDI,1,50,30,ph,1,9.50000,COM
huypqph40096,PH40096,HDI,1,50,30,ph,1,8.40000,ENT
huypqph40096,PH40096,HDI,2,51,30,ph,1,8.80000,MOB
huypqph40096,PH40096,HDI,3,52,30,ph,0,5.10000,SOF
huypqph40096,PH40096,HDI,2,51,30,ph,1,6.63333,VIE
huypqph40096,PH40096,HDI,2,51,30,ph,1,9.60000,WEB
tuanlmph40103,PH40103,HDI,1,50,28,ph,0,6.60000,COM
tuanlmph40103,PH40103,HDI,1,50,28,ph,1,7.40000,ENT
tuanlmph40103,PH40103,HDI,2,51,28,ph,1,6.25000,MOB
tuanlmph40103,PH40103,HDI,3,52,28,ph,1,7.10000,PMA
tuanlmph40103,PH40103,HDI,3,52,28,ph,0,5.00000,SOF
tuanlmph40103,PH40103,HDI,2,51,28,ph,1,6.06667,VIE
tuanlmph40103,PH40103,HDI,2,51,28,ph,0,6.60000,WEB
huyvptph40113,PH40113,HDI,1,50,28,ph,1,7.82000,COM
huyvptph40113,PH40113,HDI,1,50,28,ph,1,8.33333,ENT
huyvptph40113,PH40113,HDI,2,51,28,ph,1,6.80000,MOB
huyvptph40113,PH40113,HDI,3,52,28,ph,1,6.60000,PMA
huyvptph40113,PH40113,HDI,3,52,28,ph,1,6.60000,SOF
huyvptph40113,PH40113,HDI,2,51,28,ph,1,6.43333,VIE
huyvptph40113,PH40113,HDI,2,51,28,ph,1,6.85000,WEB
ducnmph40117,PH40117,HDI,1,50,33,ph,1,8.30000,COM
ducnmph40117,PH40117,HDI,1,50,33,ph,0,7.67500,ENT
ducnmph40117,PH40117,HDI,2,51,33,ph,1,8.60000,NET
ducnmph40117,PH40117,HDI,2,51,33,ph,1,7.06667,VIE
ducnmph40117,PH40117,HDI,2,51,33,ph,1,7.46667,WEB
quyettcph40120,PH40120,HDI,1,50,28,ph,1,8.38000,COM
quyettcph40120,PH40120,HDI,1,50,28,ph,1,7.56667,ENT
quyettcph40120,PH40120,HDI,2,51,28,ph,1,6.80000,MOB
quyettcph40120,PH40120,HDI,3,52,28,ph,-1,2.00000,PMA
quyettcph40120,PH40120,HDI,3,52,28,ph,-1,2.00000,SOF
quyettcph40120,PH40120,HDI,2,51,28,ph,1,6.43333,VIE
quyettcph40120,PH40120,HDI,2,51,28,ph,1,7.30000,WEB
longvqph40132,PH40132,HDI,1,50,33,ph,-1,2.10000,COM
longvqph40132,PH40132,HDI,1,50,33,ph,-1,1.60000,ENT
longvqph40132,PH40132,HDI,2,55,33,ph,-1,0.30000,ITI
longvqph40132,PH40132,HDI,2,55,33,ph,-1,2.20000,MOB
longvqph40132,PH40132,HDI,3,58,33,ph,0,2.10000,VIE
longvqph40132,PH40132,HDI,2,55,33,ph,-1,0.00000,WEB
duynlph40134,PH40134,HDI,1,50,33,ph,1,8.27500,COM
duynlph40134,PH40134,HDI,1,50,33,ph,1,6.46667,ENT
duynlph40134,PH40134,HDI,2,51,33,ph,1,6.00000,MOB
duynlph40134,PH40134,HDI,2,51,33,ph,1,6.43333,VIE
duynlph40134,PH40134,HDI,2,51,33,ph,1,4.70000,WEB
chinhdvph40138,PH40138,HDI,1,50,33,ph,-1,3.96000,COM
chinhdvph40138,PH40138,HDI,1,50,33,ph,0,5.00000,ENT
chinhdvph40138,PH40138,HDI,2,51,33,ph,-1,0.00000,MOB
chinhdvph40138,PH40138,HDI,2,51,33,ph,-1,4.20000,VIE
chinhdvph40138,PH40138,HDI,2,51,33,ph,-1,0.23333,WEB
hieubtph40141,PH40141,HDI,1,50,33,ph,1,8.15000,COM
hieubtph40141,PH40141,HDI,1,50,33,ph,1,7.60000,ENT
hieubtph40141,PH40141,HDI,2,51,33,ph,1,7.70000,MOB
hieubtph40141,PH40141,HDI,2,51,33,ph,1,6.40000,VIE
hieubtph40141,PH40141,HDI,2,51,33,ph,1,8.18333,WEB
toanhxph40144,PH40144,HDI,1,50,33,ph,1,7.02500,COM
toanhxph40144,PH40144,HDI,1,50,33,ph,1,7.46667,ENT
toanhxph40144,PH40144,HDI,2,51,33,ph,1,6.60000,NET
toanhxph40144,PH40144,HDI,2,51,33,ph,1,6.66667,VIE
toanhxph40144,PH40144,HDI,2,51,33,ph,0,7.97143,WEB
dunqph40148,PH40148,HDI,1,50,28,ph,1,7.42000,COM
dunqph40148,PH40148,HDI,1,50,28,ph,1,6.50000,ENT
dunqph40148,PH40148,HDI,2,51,28,ph,0,6.83333,MOB
dunqph40148,PH40148,HDI,3,52,28,ph,1,7.10000,PMA
dunqph40148,PH40148,HDI,3,52,28,ph,1,7.10000,SOF
dunqph40148,PH40148,HDI,2,51,28,ph,1,6.43333,VIE
dunqph40148,PH40148,HDI,2,51,28,ph,0,6.02500,WEB
quangtxph40150,PH40150,HDI,1,50,33,ph,1,7.92500,COM
quangtxph40150,PH40150,HDI,1,50,33,ph,1,7.10000,ENT
quangtxph40150,PH40150,HDI,2,51,33,ph,1,6.10000,MOB
quangtxph40150,PH40150,HDI,2,51,33,ph,1,6.86667,VIE
quangtxph40150,PH40150,HDI,2,51,33,ph,0,5.80000,WEB
hungvdph40151,PH40151,HDI,1,50,33,ph,0,5.56000,COM
hungvdph40151,PH40151,HDI,1,50,33,ph,1,6.85000,ENT
hungvdph40151,PH40151,HDI,2,51,33,ph,0,5.60000,MOB
hungvdph40151,PH40151,HDI,3,52,33,ph,0,2.13333,VIE
hungvdph40151,PH40151,HDI,2,51,33,ph,1,4.66667,WEB
huyldph40152,PH40152,HDI,1,50,28,ph,1,8.62000,COM
huyldph40152,PH40152,HDI,1,50,28,ph,0,4.80000,ENT
huyldph40152,PH40152,HDI,2,51,28,ph,1,7.60000,MOB
huyldph40152,PH40152,HDI,3,52,28,ph,1,7.40000,PMA
huyldph40152,PH40152,HDI,3,52,28,ph,1,8.90000,SOF
huyldph40152,PH40152,HDI,2,51,28,ph,-1,5.13333,VIE
huyldph40152,PH40152,HDI,2,51,28,ph,1,8.00000,WEB
huyvqph40153,PH40153,HDI,1,50,28,ph,1,8.06000,COM
huyvqph40153,PH40153,HDI,1,50,28,ph,1,9.10000,ENT
huyvqph40153,PH40153,HDI,2,51,28,ph,1,7.70000,MOB
huyvqph40153,PH40153,HDI,3,52,28,ph,1,6.80000,PMA
huyvqph40153,PH40153,HDI,3,52,28,ph,1,6.80000,SOF
huyvqph40153,PH40153,HDI,2,51,28,ph,1,7.30000,VIE
huyvqph40153,PH40153,HDI,2,51,28,ph,1,7.85000,WEB
tuanhaph40155,PH40155,HDI,1,50,28,ph,0,5.82000,COM
tuanhaph40155,PH40155,HDI,1,50,28,ph,1,6.80000,ENT
tuanhaph40155,PH40155,HDI,2,51,28,ph,0,5.45000,MOB
tuanhaph40155,PH40155,HDI,3,52,28,ph,1,6.40000,PMA
tuanhaph40155,PH40155,HDI,3,52,28,ph,0,4.90000,SOF
tuanhaph40155,PH40155,HDI,2,51,28,ph,1,6.06667,VIE
tuanhaph40155,PH40155,HDI,2,51,28,ph,0,6.65000,WEB
vuntph40160,PH40160,HDI,1,50,33,ph,1,7.62500,COM
vuntph40160,PH40160,HDI,1,50,33,ph,1,6.46667,ENT
vuntph40160,PH40160,HDI,2,51,33,ph,0,6.35000,MOB
vuntph40160,PH40160,HDI,2,51,33,ph,1,6.06667,VIE
vuntph40160,PH40160,HDI,2,51,33,ph,0,6.26667,WEB
tanvdph40161,PH40161,HDI,1,50,33,ph,1,6.85000,COM
tanvdph40161,PH40161,HDI,1,50,33,ph,1,8.06667,ENT
tanvdph40161,PH40161,HDI,2,51,33,ph,0,5.50000,MOB
tanvdph40161,PH40161,HDI,2,51,33,ph,1,6.13333,VIE
tanvdph40161,PH40161,HDI,2,51,33,ph,1,6.81667,WEB
ngocddph40162,PH40162,HDI,1,50,28,ph,1,8.34000,COM
ngocddph40162,PH40162,HDI,1,50,28,ph,1,8.03333,ENT
ngocddph40162,PH40162,HDI,2,51,28,ph,1,7.85000,MOB
ngocddph40162,PH40162,HDI,3,52,28,ph,1,7.30000,PMA
ngocddph40162,PH40162,HDI,3,52,28,ph,1,7.40000,SOF
ngocddph40162,PH40162,HDI,2,51,28,ph,1,6.60000,VIE
ngocddph40162,PH40162,HDI,2,51,28,ph,1,6.70000,WEB
anhpvph40163,PH40163,HDI,1,50,33,ph,-1,1.47500,COM
anhpvph40163,PH40163,HDI,1,50,33,ph,-1,5.23333,ENT
anhpvph40163,PH40163,HDI,2,51,33,ph,-1,0.00000,MOB
